Year,Month,Median,2.5 Percentile,97.5 Percentile
1983.0,8.0,36.0,31.8,39.7
1983.0,9.0,41.2,35.7,45.2
1983.0,10.0,71.4,64.9,76.7
1983.0,11.0,57.5,52.4,61.8
1983.0,12.0,48.4,43.2,52.4
1984.0,1.0,37.6,33.2,41.2
1984.0,2.0,42.5,37.2,46.4
1984.0,3.0,45.3,40.4,50.1
1984.0,4.0,89.5,83.2,95.9
1984.0,5.0,73.6,66.9,80.3
1984.0,6.0,71.0,66.3,76.4
1984.0,7.0,49.1,44.3,53.7
1984.0,8.0,36.4,32.8,40.1
1984.0,9.0,38.8,33.9,42.9
1984.0,10.0,51.3,45.9,56.7
1984.0,11.0,53.0,47.7,57.1
1984.0,12.0,53.7,48.1,57.8
1985.0,1.0,41.9,36.9,45.8
1985.0,2.0,32.4,27.7,36.2
1985.0,3.0,49.9,44.5,55.1
1985.0,4.0,95.5,88.8,102.1
1985.0,5.0,81.1,73.9,88.2
1985.0,6.0,62.6,57.2,67.3
1985.0,7.0,50.7,46.1,55.1
1985.0,8.0,41.3,36.8,44.9
1985.0,9.0,51.4,46.8,55.8
1985.0,10.0,77.9,73.2,84.0
1985.0,11.0,69.4,64.7,73.6
1985.0,12.0,48.2,43.5,52.4
1986.0,1.0,39.6,35.1,43.8
1986.0,2.0,31.4,27.3,35.7
1986.0,3.0,47.1,42.2,52.4
1986.0,4.0,118.0,110.9,124.6
1986.0,5.0,84.2,76.0,91.3
1986.0,6.0,61.9,56.0,66.9
1986.0,7.0,49.3,44.1,53.5
1986.0,8.0,38.8,34.5,42.8
1986.0,9.0,42.6,38.0,46.9
1986.0,10.0,51.8,46.3,56.8
1986.0,11.0,49.6,45.0,54.1
1986.0,12.0,42.6,38.2,46.6
1987.0,1.0,36.8,32.7,40.6
1987.0,2.0,30.3,26.0,34.3
1987.0,3.0,46.2,40.7,51.1
1987.0,4.0,52.1,45.4,59.0
1987.0,5.0,48.9,42.2,56.0
1987.0,6.0,40.1,35.2,45.5
1987.0,7.0,38.0,33.3,42.1
1987.0,8.0,31.9,28.6,35.8
1987.0,9.0,31.1,27.3,35.3
1987.0,10.0,45.4,39.5,50.6
1987.0,11.0,45.5,40.8,49.9
1987.0,12.0,45.6,40.7,50.0
1988.0,1.0,28.8,23.6,34.6
1988.0,2.0,23.1,18.3,28.6
1988.0,3.0,27.8,21.1,34.5
1988.0,4.0,76.1,68.6,84.7
1988.0,5.0,79.3,71.6,86.6
1988.0,6.0,50.2,44.1,56.7
1988.0,7.0,38.9,34.0,44.7
1988.0,8.0,39.8,34.3,45.5
1988.0,9.0,39.9,33.9,46.6
1988.0,10.0,40.7,34.2,48.1
1988.0,11.0,57.9,50.8,65.0
1988.0,12.0,43.5,37.1,50.1
1989.0,1.0,32.0,26.4,38.0
1989.0,2.0,25.0,20.2,31.0
1989.0,3.0,30.0,22.7,36.5
1989.0,4.0,76.5,69.2,85.4
1989.0,5.0,105.5,96.9,113.9
1989.0,6.0,68.2,61.4,75.1
1989.0,7.0,44.0,38.5,49.7
1989.0,8.0,34.0,28.9,39.6
1989.0,9.0,33.5,27.7,39.3
1989.0,10.0,30.0,23.8,36.8
1989.0,11.0,33.9,27.7,40.9
1989.0,12.0,30.4,24.7,36.5
1990.0,1.0,26.3,21.4,32.0
1990.0,2.0,21.7,16.7,26.9
1990.0,3.0,47.7,40.1,54.6
1990.0,4.0,68.3,61.0,76.7
1990.0,5.0,89.8,81.6,97.3
1990.0,6.0,63.7,57.1,70.3
1990.0,7.0,47.6,42.3,53.2
1990.0,8.0,34.6,30.0,39.3
1990.0,9.0,39.4,32.8,45.9
1990.0,10.0,51.2,44.4,58.8
1990.0,11.0,39.0,32.5,46.0
1990.0,12.0,35.0,29.1,41.6
1991.0,1.0,28.8,23.7,34.8
1991.0,2.0,27.8,22.4,33.6
1991.0,3.0,33.5,26.6,40.6
1991.0,4.0,79.3,71.4,86.6
1991.0,5.0,83.7,76.0,91.6
1991.0,6.0,57.2,51.6,63.5
1991.0,7.0,46.9,41.2,52.8
1991.0,8.0,34.2,29.4,39.1
1991.0,9.0,39.4,32.8,46.1
1991.0,10.0,47.7,41.1,55.1
1991.0,11.0,57.3,49.8,64.6
1991.0,12.0,40.2,34.0,47.5
1992.0,1.0,31.5,25.6,37.8
