Year,Month,Median,2.5 Percentile,97.5 Percentile
1976.0,9.0,82.3,66.6,99.2
1976.0,10.0,102.8,86.0,119.8
1976.0,11.0,35.6,22.6,50.6
1976.0,12.0,56.2,42.0,71.3
1977.0,1.0,81.9,60.9,98.0
1977.0,2.0,40.7,28.4,54.8
1977.0,3.0,77.7,62.1,93.3
1977.0,4.0,71.8,54.4,88.0
1977.0,5.0,30.7,17.9,45.9
1977.0,6.0,62.4,45.8,78.1
1977.0,7.0,71.3,55.2,89.3
1977.0,8.0,131.5,114.2,146.8
1977.0,9.0,159.3,140.6,175.6
1977.0,10.0,92.7,76.2,109.9
1977.0,11.0,129.5,111.9,146.9
1977.0,12.0,136.1,121.6,154.8
1978.0,1.0,137.0,122.7,157.0
1978.0,2.0,39.9,27.4,56.8
1978.0,3.0,62.3,46.0,81.1
1978.0,4.0,57.5,43.1,74.7
1978.0,5.0,59.5,42.4,75.2
1978.0,6.0,46.0,29.8,63.4
1978.0,7.0,51.4,36.0,68.1
1978.0,8.0,81.3,63.4,97.3
1978.0,9.0,116.5,97.4,130.9
1978.0,10.0,79.5,62.1,95.1
1978.0,11.0,58.0,42.5,74.5
1978.0,12.0,80.3,62.1,94.2
1979.0,1.0,135.3,117.6,150.6
1979.0,2.0,53.5,41.1,68.9
1979.0,3.0,52.9,39.7,69.7
1979.0,4.0,100.4,85.7,119.1
1979.0,5.0,78.4,60.7,95.9
1979.0,6.0,56.4,38.5,75.6
1979.0,7.0,54.4,38.0,71.7
1979.0,8.0,82.1,65.5,96.8
1979.0,9.0,113.4,93.6,129.1
1979.0,10.0,112.2,95.0,128.8
1979.0,11.0,76.7,59.8,92.9
1979.0,12.0,80.8,66.2,98.4
1980.0,1.0,46.5,34.0,63.3
1980.0,2.0,36.2,23.2,48.6
1980.0,3.0,105.4,88.3,121.1
1980.0,4.0,108.3,91.0,125.8
1980.0,5.0,39.8,24.8,56.4
1980.0,6.0,108.6,89.2,124.9
1980.0,7.0,102.0,83.4,119.3
1980.0,8.0,60.6,44.1,75.6
1980.0,9.0,84.4,66.4,100.1
1980.0,10.0,108.8,89.8,125.4
1980.0,11.0,68.9,54.2,86.6
1980.0,12.0,72.9,57.4,88.5
1981.0,1.0,39.7,26.6,54.5
1981.0,2.0,114.0,97.5,131.2
1981.0,3.0,26.3,15.1,40.6
1981.0,4.0,62.0,43.9,77.3
1981.0,5.0,66.4,49.5,81.2
1981.0,6.0,82.3,65.9,99.5
1981.0,7.0,89.6,72.1,106.0
1981.0,8.0,88.6,71.5,105.0
1981.0,9.0,155.5,136.2,171.8
1981.0,10.0,117.3,101.0,135.7
1981.0,11.0,66.0,49.4,86.6
1981.0,12.0,58.6,45.1,77.0
1982.0,1.0,97.3,80.8,111.7
1982.0,2.0,46.8,33.6,61.0
1982.0,3.0,64.8,49.0,80.5
1982.0,4.0,56.9,41.5,77.5
1982.0,5.0,78.8,62.3,96.9
1982.0,6.0,124.6,104.6,140.6
1982.0,7.0,53.1,37.8,69.6
1982.0,8.0,72.5,56.1,87.8
1982.0,9.0,94.7,77.4,110.0
1982.0,10.0,60.3,45.0,78.5
1982.0,11.0,118.5,100.7,136.3
1982.0,12.0,73.2,57.0,87.6
1983.0,1.0,50.5,37.4,67.6
1983.0,2.0,52.8,37.7,66.6
1983.0,3.0,69.1,51.3,84.6
1983.0,4.0,97.5,81.0,115.0
1983.0,5.0,105.4,90.5,122.7
1983.0,6.0,40.8,25.4,57.2
1983.0,7.0,51.9,35.6,67.7
1983.0,8.0,82.7,65.8,100.5
1983.0,9.0,59.1,42.3,75.0
1983.0,10.0,114.2,94.5,129.8
1983.0,11.0,105.7,86.3,121.4
1983.0,12.0,131.2,113.9,147.1
1984.0,1.0,56.7,43.1,72.4
1984.0,2.0,84.4,70.1,99.8
1984.0,3.0,46.6,33.5,62.5
1984.0,4.0,103.1,85.1,120.8
1984.0,5.0,107.4,89.3,123.9
1984.0,6.0,65.6,48.5,84.5
1984.0,7.0,56.1,40.2,73.2
1984.0,8.0,91.7,73.0,108.1
1984.0,9.0,92.3,75.0,109.1
1984.0,10.0,49.5,34.9,66.6
1984.0,11.0,67.0,51.7,82.9
1984.0,12.0,76.4,59.6,93.7
1985.0,1.0,83.3,66.8,98.2
1985.0,2.0,90.1,74.3,105.3
1985.0,3.0,75.8,60.1,93.3
1985.0,4.0,40.9,26.8,56.3
1985.0,5.0,63.3,46.5,80.8
1985.0,6.0,64.0,46.8,79.7
1985.0,7.0,63.7,48.2,79.6
1985.0,8.0,74.7,56.7,91.0
1985.0,9.0,84.2,65.9,99.5
1985.0,10.0,89.5,70.9,106.3
1985.0,11.0,172.0,155.0,188.8
1985.0,12.0,80.5,61.7,95.8
1986.0,1.0,65.8,52.4,82.2
1986.0,2.0,60.9,46.1,76.6
1986.0,3.0,66.8,52.8,83.2
1986.0,4.0,70.9,53.7,88.5
1986.0,5.0,76.0,58.1,92.3
1986.0,6.0,115.8,99.8,134.7
1986.0,7.0,89.5,73.5,108.9
1986.0,8.0,103.6,88.3,120.0
1986.0,9.0,191.2,173.3,206.2
1986.0,10.0,101.4,84.9,121.1
1986.0,11.0,64.0,48.9,86.1
1986.0,12.0,101.7,87.0,122.1
1987.0,1.0,71.2,56.4,89.5
1987.0,2.0,33.6,21.9,48.7
1987.0,3.0,61.8,46.1,75.3
1987.0,4.0,81.4,66.7,102.0
1987.0,5.0,40.3,26.6,58.0
1987.0,6.0,90.5,73.6,108.6
1987.0,7.0,75.3,56.7,93.0
1987.0,8.0,71.9,54.6,86.4
1987.0,9.0,119.6,103.0,135.6
1987.0,10.0,78.1,59.5,94.3
1987.0,11.0,105.7,88.6,121.6
1987.0,12.0,64.0,48.2,80.4
1988.0,1.0,37.8,23.6,53.5
1988.0,2.0,75.6,57.4,93.5
1988.0,3.0,43.5,28.8,60.3
1988.0,4.0,60.6,44.3,76.4
1988.0,5.0,43.1,26.3,60.2
1988.0,6.0,34.2,19.0,51.4
1988.0,7.0,65.4,50.4,82.6
1988.0,8.0,73.4,56.2,90.6
1988.0,9.0,53.7,36.4,73.4
1988.0,10.0,95.1,75.6,114.7
1988.0,11.0,74.4,56.5,91.9
1988.0,12.0,53.2,38.1,69.7
1989.0,1.0,36.7,22.9,52.0
1989.0,2.0,32.3,17.7,48.8
1989.0,3.0,63.6,46.8,82.0
1989.0,4.0,48.3,32.1,63.9
1989.0,5.0,115.0,95.8,134.1
1989.0,6.0,117.6,100.5,135.7
1989.0,7.0,28.1,16.2,41.5
1989.0,8.0,69.6,51.8,86.1
1989.0,9.0,68.4,50.6,86.9
1989.0,10.0,80.3,60.8,101.7
1989.0,11.0,121.8,101.9,139.8
1989.0,12.0,59.2,44.0,77.0
1990.0,1.0,56.9,40.4,74.7
1990.0,2.0,83.4,66.2,102.7
1990.0,3.0,52.8,35.3,70.4
1990.0,4.0,96.6,78.3,115.1
1990.0,5.0,116.1,95.8,134.7
1990.0,6.0,68.1,49.3,87.4
1990.0,7.0,56.5,39.3,73.2
1990.0,8.0,76.9,60.2,94.6
1990.0,9.0,51.8,34.4,69.7
1990.0,10.0,104.1,85.9,124.0
1990.0,11.0,61.5,44.9,79.5
1990.0,12.0,151.1,131.7,170.0
1991.0,1.0,49.4,33.5,66.1
1991.0,2.0,41.3,24.7,58.0
1991.0,3.0,121.0,102.6,139.4
1991.0,4.0,102.3,84.3,118.2
1991.0,5.0,68.4,51.5,87.0
1991.0,6.0,29.1,14.8,45.2
1991.0,7.0,50.8,34.6,67.2
1991.0,8.0,70.6,52.8,87.4
1991.0,9.0,63.6,45.8,82.0
1991.0,10.0,54.2,34.6,72.6
1991.0,11.0,67.6,51.1,85.5
1991.0,12.0,77.0,59.9,93.5
1992.0,1.0,63.7,47.3,82.2
1992.0,2.0,45.0,28.0,63.0
1992.0,3.0,87.6,68.9,106.6
1992.0,4.0,102.2,83.4,120.5
1992.0,5.0,76.3,58.4,94.4
1992.0,6.0,40.3,23.7,58.6
1992.0,7.0,145.8,128.1,163.3
1992.0,8.0,130.8,111.7,147.6
1992.0,9.0,89.2,69.6,108.9
1992.0,10.0,68.9,49.2,86.9
1992.0,11.0,124.0,107.0,143.1
1992.0,12.0,94.6,76.2,112.5
1993.0,1.0,98.0,80.6,117.2
1993.0,2.0,53.8,36.6,70.7
1993.0,3.0,61.0,43.2,79.1
1993.0,4.0,97.7,80.6,117.3
1993.0,5.0,50.7,32.6,68.4
1993.0,6.0,101.4,81.5,121.6
1993.0,7.0,45.7,30.8,61.9
1993.0,8.0,57.0,40.5,73.2
1993.0,9.0,85.0,67.6,104.4
1993.0,10.0,69.0,49.3,87.7
1993.0,11.0,96.0,78.2,115.4
1993.0,12.0,68.7,51.9,86.2
1994.0,1.0,78.8,60.2,94.7
1994.0,2.0,45.3,27.3,62.2
1994.0,3.0,62.6,44.1,80.0
1994.0,4.0,94.6,76.8,112.2
1994.0,5.0,71.9,53.8,88.7
1994.0,6.0,67.8,48.9,86.2
1994.0,7.0,48.5,33.3,64.1
1994.0,8.0,92.4,74.6,111.8
1994.0,9.0,69.3,50.4,88.9
1994.0,10.0,23.5,10.2,40.6
1994.0,11.0,96.9,78.9,114.9
1994.0,12.0,63.3,46.4,79.5
1995.0,1.0,84.0,64.9,101.4
1995.0,2.0,39.7,24.3,56.3
1995.0,3.0,39.3,24.1,56.2
1995.0,4.0,48.5,33.5,64.6
1995.0,5.0,55.0,38.3,72.4
1995.0,6.0,28.4,13.2,44.6
1995.0,7.0,73.5,57.5,91.0
1995.0,8.0,64.3,47.4,81.0
1995.0,9.0,49.3,31.3,67.7
1995.0,10.0,148.9,129.4,168.8
1995.0,11.0,123.1,106.5,142.1
1995.0,12.0,53.9,39.6,70.0
1996.0,1.0,82.7,66.0,99.4
1996.0,2.0,58.5,40.4,76.3
1996.0,3.0,41.8,27.2,59.7
1996.0,4.0,109.9,92.2,129.3
1996.0,5.0,104.4,86.2,123.0
1996.0,6.0,105.2,85.9,123.6
1996.0,7.0,77.1,60.5,94.9
1996.0,8.0,56.5,40.9,73.6
1996.0,9.0,145.6,125.1,163.2
1996.0,10.0,75.6,57.5,94.8
1996.0,11.0,96.8,79.1,115.3
1996.0,12.0,103.4,87.7,122.1
1997.0,1.0,75.1,58.0,92.9
1997.0,2.0,78.2,59.9,97.8
1997.0,3.0,96.7,78.6,115.6
1997.0,4.0,43.3,30.2,60.0
1997.0,5.0,59.9,42.7,78.1
1997.0,6.0,71.7,54.0,90.3
1997.0,7.0,36.5,22.8,51.1
1997.0,8.0,87.4,70.3,105.7
1997.0,9.0,107.9,89.6,127.7
1997.0,10.0,44.7,26.9,63.0
1997.0,11.0,91.5,74.4,110.3
1997.0,12.0,62.9,48.0,79.8
1998.0,1.0,136.8,116.4,156.3
1998.0,2.0,53.4,36.7,73.6
1998.0,3.0,101.2,82.3,120.6
1998.0,4.0,50.4,34.7,67.1
1998.0,5.0,53.8,36.3,70.6
1998.0,6.0,102.9,84.9,123.6
1998.0,7.0,66.7,49.0,84.1
1998.0,8.0,89.4,71.9,107.3
