Year,Month,Median,2.5 Percentile,97.5 Percentile
1979.0,4.0,149.5943,132.8438,167.9587
1979.0,5.0,247.887,231.9936,263.8403
1979.0,6.0,197.2587,181.0281,213.5756
1979.0,7.0,114.9164,98.5031,133.1731
1979.0,8.0,63.6073,45.8342,81.5457
1979.0,9.0,68.7278,50.6016,87.3701
1979.0,10.0,93.18,74.3922,112.7095
1979.0,11.0,38.4917,19.3012,57.3284
1979.0,12.0,-35.22,-54.7921,-16.5655
1980.0,1.0,9.713,-7.4531,28.3637
1980.0,2.0,-24.3304,-39.5768,-6.7588
1980.0,3.0,3.8987,-12.8123,19.8425
1980.0,4.0,97.5258,80.3624,115.0561
1980.0,5.0,105.3719,89.9803,121.1522
1980.0,6.0,99.6806,82.628,115.2652
1980.0,7.0,105.716,88.096,123.3022
1980.0,8.0,114.2705,95.2453,132.1608
1980.0,9.0,120.3373,102.5604,139.3434
1980.0,10.0,33.038,15.4595,52.1316
1980.0,11.0,-20.1138,-39.5201,-1.0329
1980.0,12.0,-55.3138,-74.306,-34.6675
1981.0,1.0,-28.9399,-47.4644,-13.2792
1981.0,2.0,56.9146,40.7681,74.4802
1981.0,3.0,55.7993,39.3662,72.8693
1981.0,4.0,145.006,126.5577,161.8914
1981.0,5.0,110.6782,96.1988,127.1186
1981.0,6.0,210.8962,194.148,227.7504
1981.0,7.0,62.0616,44.4618,79.3074
1981.0,8.0,57.1123,39.7566,74.9565
1981.0,9.0,10.444,-8.7508,29.0809
1981.0,10.0,42.4951,23.4379,62.5855
1981.0,11.0,-15.9989,-34.9529,1.543
1981.0,12.0,-24.3256,-44.1673,-5.6836
1982.0,1.0,-39.0718,-57.0541,-21.1447
1982.0,2.0,-22.3099,-38.3503,-4.7342
1982.0,3.0,32.4439,16.5182,48.8461
1982.0,4.0,115.7452,97.7807,133.0918
1982.0,5.0,196.6524,181.8732,213.3969
1982.0,6.0,93.6994,77.5834,109.4397
1982.0,7.0,195.3601,178.209,213.6469
1982.0,8.0,98.2623,78.52,116.9719
1982.0,9.0,117.6082,98.2861,137.4164
1982.0,10.0,161.0716,141.8138,179.9304
1982.0,11.0,45.0506,25.5432,64.6782
1982.0,12.0,41.6642,21.1665,60.441
1983.0,1.0,-11.1148,-28.6143,6.0042
1983.0,2.0,-6.3455,-22.9188,14.2388
1983.0,3.0,47.9598,31.1617,64.1261
1983.0,4.0,101.5154,83.9697,120.2879
1983.0,5.0,160.7167,144.8759,177.1062
1983.0,6.0,124.539,108.4742,140.0071
1983.0,7.0,110.0741,93.6584,128.0262
1983.0,8.0,82.04,62.9882,99.9772
